output_time,total_wall_time,total_cpu_time, wall time ( 1), CPU time ( 1), cells updated ( 1), wall time ( 2), CPU time ( 2), cells updated ( 2),                                                                                                               
    0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00
    0.250000E+00,     0.477200E+01,     0.480388E+01,     0.162100E+01,     0.162902E+01,     0.105600E+07,     0.304900E+01,     0.303619E+01,     0.422400E+07
